osmotic  Ion str. g(H2O)   g(H)     g(Na)    g(Mg)    g(Ca)    g(K)     g(MgOH)  g(TRISH) g(Cl)    g(SO4)   g(HSO4)  g(OH)    g(TRIS)   [H]      [Na]     [Mg]     [Ca]     [K]     [MgOH]    [TRISH]  [Cl]     [SO4]    [HSO4]   [OH]     [TRIS]  
0.622265 0.385705 0.997601 0.645428 0.687554 0.185000 0.154864 0.673845 0.623780 0.623780 0.767815 0.155003 0.809654 0.572501 1.000000  0.028570 0.000000 0.000000 0.085710 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.705212 0.340000 0.996702 0.648020 0.695415 0.190059 0.155966 0.681101 0.629143 0.629143 0.745515 0.160468 0.787135 0.601930 1.000000  0.120000 0.000000 0.000000 0.040000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 
0.520882 3.857135 0.980093 0.402632 0.540180 0.069724 0.051676 0.497459 0.341736 0.341736 0.939108 0.042183 0.977302 0.227452 1.000000  0.285710 0.000000 0.000000 0.857140 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.596467 3.400000 0.972448 0.403545 0.574401 0.101381 0.077620 0.632361 0.362176 0.362176 0.951390 0.031921 1.168192 0.293926 1.000000  1.200000 0.000000 0.000000 0.400000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 
0.900185 0.142865 0.997455 0.780097 0.747846 0.318031 0.341523 0.716163 0.699111 0.699111 0.792640 0.194065 0.826084 0.650848 1.000000  0.014290 0.000000 0.000000 0.042860 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.936884 0.120000 0.996967 0.799605 0.768841 0.357534 0.385785 0.734656 0.717358 0.717358 0.791897 0.238171 0.822770 0.691302 1.000000  0.060000 0.000000 0.000000 0.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 
0.949707 1.428570 0.973472 0.856073 0.599335 0.131113 0.149927 0.455148 0.408469 0.408469 0.803209 0.057337 0.914532 0.319893 1.000000  1.000000 0.142860 0.000000 0.000000 0.428570 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
1.056195 1.200000 0.966330 0.884645 0.643714 0.195141 0.239304 0.475186 0.431993 0.431993 0.792908 0.054330 0.935551 0.382869 1.000000  1.000000 0.600000 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.796709 0.142865 0.997747 0.721746 0.758884 0.266746 0.225389 0.768635 0.717969 0.717969 0.806788 0.215183 0.848367 0.668405 1.000000  1.000000 0.014290 0.000000 0.000000 0.042860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.864856 0.120000 0.997199 0.732714 0.773612 0.287696 0.238757 0.782953 0.730923 0.730923 0.799699 0.255384 0.838328 0.704374 1.000000  1.000000 0.060000 0.000000 0.000000 0.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.548607 1.428570 0.984589 0.499700 0.685966 0.051879 0.029105 0.741407 0.474163 0.474163 0.843179 0.100037 1.061616 0.371342 1.000000  1.000000 0.142860 0.000000 0.000000 0.428570 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.716829 1.200000 0.977023 0.500868 0.717345 0.061665 0.033539 0.769610 0.488756 0.488756 0.811074 0.080995 1.058479 0.433176 1.000000  1.000000 0.600000 0.000000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.930964 0.100000 0.996651 0.796544 0.778038 0.398440 0.399677 0.767941 0.902318 0.738743 0.774720 0.323202 0.771172 0.769895 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.939474 0.100000 0.996621 0.795774 0.781365 0.400099 0.400026 0.767882 0.901847 0.738358 0.788428 0.313658 0.804230 0.743620 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.932854 1.000000 0.966947 0.816952 0.659228 0.293324 0.288598 0.602668 1.055300 0.481419 0.649194 0.087652 0.610312 0.609459 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1.003125 1.000000 0.964502 0.812546 0.686812 0.306148 0.291350 0.598818 1.049084 0.478583 0.751583 0.069072 0.821841 0.484334 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.773553 0.300000 0.995828 0.647591 0.686389 0.182751 0.148113 0.678657 0.628365 0.628365 0.682656 0.177277 0.674460 0.682807 1.000000  1.000000 0.050000 0.000000 0.000000 0.000000 0.150000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.758867 0.300000 0.995907 0.646067 0.693505 0.185874 0.149658 0.681093 0.628751 0.628751 0.706359 0.169428 0.728682 0.645069 1.000000  1.000000 0.150000 0.000000 0.000000 0.000000 0.050000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.736477 3.000000 0.960978 0.534143 0.503081 0.102631 0.088740 0.556037 0.369237 0.369237 0.600514 0.034898 0.478110 0.571913 1.000000  1.000000 0.500000 0.000000 0.000000 0.000000 1.500000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.708187 3.000000 0.962449 0.445147 0.573348 0.130138 0.105313 0.701049 0.378487 0.378487 0.816391 0.030511 0.922345 0.430164 1.000000  1.000000 1.500000 0.000000 0.000000 0.000000 0.500000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.928948 0.100000 0.996659 0.823065 0.787438 0.401908 0.437783 0.755823 0.738529 0.738529 0.773591 0.321735 0.771849 0.777442 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.947875 0.100000 0.996591 0.820881 0.789367 0.401571 0.436042 0.754372 0.736840 0.736840 0.785940 0.310843 0.803462 0.749561 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.903295 1.000000 0.967978 0.952597 0.685046 0.303007 0.411204 0.530315 0.480649 0.480649 0.642510 0.082209 0.614691 0.675512 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
1.027495 1.000000 0.963656 0.937437 0.696971 0.308486 0.410654 0.513335 0.469114 0.469114 0.735056 0.066624 0.807395 0.525468 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.932864 0.100000 0.996644 0.739290 0.777305 0.298359 0.243667 0.791283 0.738736 0.738736 0.766969 0.320932 0.772065 0.777660 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.917853 0.100000 0.996698 0.740478 0.782691 0.302760 0.246451 0.793347 0.740293 0.740293 0.782617 0.314834 0.807227 0.753073 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.955888 1.000000 0.966145 0.485690 0.668634 0.055425 0.030495 0.760784 0.482061 0.482061 0.585558 0.079193 0.616497 0.677497 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.867285 1.000000 0.969234 0.495423 0.719156 0.065264 0.034750 0.783828 0.494186 0.494186 0.701179 0.072587 0.850546 0.553552 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.977169 0.100000 0.996485 0.784729 0.768402 0.376249 0.375754 0.757056 0.889528 0.728272 0.862084 0.284681 0.747297 0.721026 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.075000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.954826 0.100000 0.996566 0.791820 0.778126 0.392529 0.391880 0.764237 0.897566 0.734853 0.817027 0.300592 0.795870 0.727541 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.025000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.969670 1.000000 0.965665 0.686794 0.564603 0.143166 0.139492 0.506270 0.886503 0.404415 0.831700 0.028440 0.477135 0.365930 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.750000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
1.016147 1.000000 0.964050 0.766875 0.652240 0.241043 0.228648 0.565019 0.989870 0.451571 0.817407 0.046309 0.759608 0.408598 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.743488 0.300000 0.995990 0.647585 0.692037 0.186182 0.149345 0.681681 0.631165 0.631165 0.813718 0.160911 0.660963 0.629204 1.000000  1.000000 0.050000 0.000000 0.000000 0.000000 0.000000 0.150000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.748022 0.300000 0.995965 0.646065 0.695402 0.187030 0.150072 0.682104 0.629683 0.629683 0.748985 0.163884 0.723885 0.627727 1.000000  1.000000 0.150000 0.000000 0.000000 0.000000 0.000000 0.050000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.567853 3.000000 0.969776 0.407975 0.551584 0.131240 0.095928 0.579334 0.384707 0.384707 0.753392 0.022640 0.522477 0.374536 1.000000  1.000000 0.500000 0.000000 0.000000 0.000000 0.000000 1.500000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.584646 3.000000 0.968896 0.406908 0.591212 0.141253 0.108082 0.710706 0.383700 0.383700 0.885360 0.023935 0.962707 0.373556 1.000000  1.000000 1.500000 0.000000 0.000000 0.000000 0.000000 0.500000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.922013 0.100000 0.996683 0.824027 0.790215 0.404683 0.438695 0.757124 0.739800 0.739800 0.874709 0.302270 0.760014 0.739800 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.945534 0.100000 0.996599 0.821201 0.790294 0.402493 0.436345 0.754805 0.737263 0.737263 0.818804 0.304369 0.799361 0.737263 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.889941 1.000000 0.968444 0.984962 0.712317 0.329607 0.426339 0.541589 0.490867 0.490867 1.000699 0.061336 0.584222 0.490867 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
1.025731 1.000000 0.963717 0.947935 0.706100 0.317261 0.415632 0.516947 0.472415 0.472415 0.853216 0.058957 0.796462 0.472415 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.910253 0.100000 0.996726 0.741072 0.781168 0.302161 0.245590 0.793785 0.741072 0.741072 0.868508 0.303222 0.761320 0.741072 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.910253 0.100000 0.996726 0.741072 0.783986 0.304040 0.247098 0.794182 0.741072 0.741072 0.815744 0.308857 0.803491 0.741072 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.822045 1.000000 0.970816 0.500362 0.706624 0.064531 0.033841 0.789666 0.500362 0.500362 0.931096 0.062407 0.595523 0.500362 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.822045 1.000000 0.970816 0.500362 0.732526 0.068659 0.035977 0.793625 0.500362 0.500362 0.819535 0.065415 0.843579 0.500362 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.918604 0.100000 0.996696 0.797737 0.781139 0.401969 0.401296 0.769606 0.904274 0.740344 0.754294 0.304032 0.759685 0.732978 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.000000 0.075000 0.100000 0.000000 0.000000 0.000000 0.000000
0.935305 0.100000 0.996636 0.796171 0.782402 0.401277 0.400565 0.768437 0.902498 0.738891 0.781448 0.307254 0.800243 0.731539 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025000 0.100000 0.000000 0.000000 0.000000 0.000000
0.876381 1.000000 0.968917 0.839714 0.690316 0.331659 0.311723 0.618994 1.083889 0.494461 0.564458 0.063554 0.583372 0.447407 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.750000 1.000000 0.000000 0.000000 0.000000 0.000000
0.985051 1.000000 0.965130 0.820023 0.697443 0.318943 0.298932 0.604177 1.058473 0.482867 0.718334 0.060544 0.812253 0.436916 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.250000 1.000000 0.000000 0.000000 0.000000 0.000000
0.743488 0.300000 0.995990 0.647585 0.692037 0.186182 0.149345 0.681681 0.631165 0.631165 0.654251 0.160911 0.660963 0.629204 1.000000  1.000000 0.050000 0.000000 0.000000 0.000000 0.000000 0.000000 0.150000 0.000000 0.100000 0.000000 0.000000 0.000000
0.748022 0.300000 0.995965 0.646065 0.695402 0.187030 0.150072 0.682104 0.629683 0.629683 0.696461 0.163884 0.723885 0.627727 1.000000  1.000000 0.150000 0.000000 0.000000 0.000000 0.000000 0.000000 0.050000 0.000000 0.100000 0.000000 0.000000 0.000000
0.567853 3.000000 0.969776 0.407975 0.551584 0.131240 0.095928 0.579334 0.384707 0.384707 0.498410 0.022640 0.522477 0.374536 1.000000  1.000000 0.500000 0.000000 0.000000 0.000000 0.000000 0.000000 1.500000 0.000000 1.000000 0.000000 0.000000 0.000000
0.584646 3.000000 0.968896 0.406908 0.591212 0.141253 0.108082 0.710706 0.383700 0.383700 0.771451 0.023935 0.962707 0.373556 1.000000  1.000000 1.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.500000 0.000000 1.000000 0.000000 0.000000 0.000000
0.922013 0.100000 0.996683 0.824027 0.790215 0.404683 0.438695 0.757124 0.739800 0.739800 0.752860 0.302270 0.760014 0.739800 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.100000 0.000000 0.000000
0.945534 0.100000 0.996599 0.821201 0.790294 0.402493 0.436345 0.754805 0.737263 0.737263 0.778867 0.304369 0.799361 0.737263 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.100000 0.000000 0.000000
0.889941 1.000000 0.968444 0.984962 0.712317 0.329607 0.426339 0.541589 0.490867 0.490867 0.555474 0.061336 0.584222 0.490867 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 1.000000 0.000000 0.000000
1.025731 1.000000 0.963717 0.947935 0.706100 0.317261 0.415632 0.516947 0.472415 0.472415 0.701206 0.058957 0.796462 0.472415 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 1.000000 0.000000 0.000000
0.910253 0.100000 0.996726 0.741072 0.781168 0.302161 0.245590 0.793785 0.741072 0.741072 0.747522 0.303222 0.761320 0.741072 1.000000  1.000000 0.025000 0.000000 0.000000 0.000000 0.000000 0.000000 0.075000 0.000000 0.000000 0.000000 0.100000 0.000000
0.910253 0.100000 0.996726 0.741072 0.783986 0.304040 0.247098 0.794182 0.741072 0.741072 0.775956 0.308857 0.803491 0.741072 1.000000  1.000000 0.075000 0.000000 0.000000 0.000000 0.000000 0.000000 0.025000 0.000000 0.000000 0.000000 0.100000 0.000000
0.822045 1.000000 0.970816 0.500362 0.706624 0.064531 0.033841 0.789666 0.500362 0.500362 0.516838 0.062407 0.595523 0.500362 1.000000  1.000000 0.250000 0.000000 0.000000 0.000000 0.000000 0.000000 0.750000 0.000000 0.000000 0.000000 1.000000 0.000000
0.822045 1.000000 0.970816 0.500362 0.732526 0.068659 0.035977 0.793625 0.500362 0.500362 0.673526 0.065415 0.843579 0.500362 1.000000  1.000000 0.750000 0.000000 0.000000 0.000000 0.000000 0.000000 0.250000 0.000000 0.000000 0.000000 1.000000 0.000000
0.880747 0.142865 0.997510 0.759028 0.741804 0.320327 0.319804 0.727760 0.843413 0.702065 0.795106 0.239448 0.798410 0.700179 1.000000  1.000000 0.000000 0.014290 0.042860 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.913825 0.120000 0.997041 0.780040 0.759495 0.359270 0.358688 0.746478 0.872297 0.720106 0.785353 0.278442 0.791329 0.734629 1.000000  1.000000 0.000000 0.060000 0.020000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.950190 1.428570 0.973459 0.743860 0.600622 0.152609 0.142953 0.515307 0.762737 0.427211 0.847597 0.095418 0.844481 0.403329 1.000000  1.000000 0.000000 0.142860 0.428570 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.952836 1.200000 0.969574 0.801768 0.624725 0.218821 0.205975 0.546454 0.889082 0.450833 0.741524 0.093844 0.746779 0.490450 1.000000  1.000000 0.000000 0.600000 0.200000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.636849 0.385705 0.997545 0.635272 0.673734 0.172137 0.144518 0.657137 0.612868 0.612868 0.752343 0.170780 0.755483 0.618335 1.000000  1.000000 0.000000 0.028570 0.085710 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.732201 0.340000 0.996576 0.645966 0.681231 0.181257 0.149008 0.666944 0.621832 0.621832 0.718759 0.177887 0.725002 0.651677 1.000000  1.000000 0.000000 0.120000 0.040000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.563338 3.857135 0.978488 0.385864 0.486605 0.061458 0.048953 0.411899 0.333672 0.333672 0.941495 0.050972 0.847429 0.347278 1.000000  1.000000 0.000000 0.285710 0.857140 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.624236 3.400000 0.971184 0.412388 0.489072 0.087010 0.070699 0.432267 0.345749 0.345749 0.739602 0.039181 0.681950 0.447862 1.000000  1.000000 0.000000 1.200000 0.400000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.883477 0.142865 0.997502 0.783757 0.749874 0.322759 0.347011 0.716540 0.701715 0.701715 0.793750 0.238133 0.798978 0.706870 1.000000  1.000000 0.000000 0.014290 0.042860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.917567 0.120000 0.997029 0.805331 0.767821 0.361255 0.389992 0.734475 0.719452 0.719452 0.783671 0.276381 0.791589 0.741365 1.000000  1.000000 0.000000 0.060000 0.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.938823 1.428570 0.973772 0.878763 0.611560 0.151117 0.174252 0.455210 0.420335 0.420335 0.823299 0.086774 0.841639 0.438948 1.000000  1.000000 0.000000 0.142860 0.428570 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.946719 1.200000 0.969767 0.935939 0.637653 0.211703 0.257112 0.479339 0.443373 0.443373 0.717966 0.084622 0.745969 0.534985 1.000000  1.000000 0.000000 0.600000 0.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.819289 0.142865 0.997683 0.711628 0.746657 0.250901 0.212261 0.754589 0.707128 0.707128 0.792865 0.244815 0.805141 0.712323 1.000000  1.000000 0.000000 0.014290 0.042860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.887628 0.120000 0.997126 0.727914 0.761908 0.275575 0.228848 0.771879 0.722981 0.722981 0.780615 0.281038 0.795472 0.745002 1.000000  1.000000 0.000000 0.060000 0.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.676757 1.428570 0.981024 0.490025 0.658536 0.045719 0.025965 0.696273 0.459909 0.459909 0.824929 0.120187 0.920879 0.480275 1.000000  1.000000 0.000000 0.142860 0.428570 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.841739 1.200000 0.973074 0.504874 0.663019 0.053723 0.029412 0.718475 0.471684 0.471684 0.699468 0.104620 0.793603 0.569146 1.000000  1.000000 0.000000 0.600000 0.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.879697 0.142865 0.997513 0.758770 0.741633 0.320182 0.319309 0.729565 0.843373 0.701887 0.794162 0.199798 0.823171 0.651344 1.000000  1.000000 0.000000 0.014290 0.000000 0.042860 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.913441 0.120000 0.997042 0.779904 0.759400 0.359171 0.358405 0.747329 0.872263 0.720009 0.784952 0.252584 0.803384 0.707661 1.000000  1.000000 0.000000 0.060000 0.000000 0.020000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.926889 1.428570 0.974101 0.739725 0.600003 0.150999 0.141203 0.527280 0.776122 0.425857 0.821269 0.073409 0.892499 0.311319 1.000000  1.000000 0.000000 0.142860 0.000000 0.428570 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.944107 1.200000 0.969849 0.799455 0.624244 0.217489 0.204558 0.552183 0.896071 0.450035 0.731252 0.081992 0.774568 0.431602 1.000000  1.000000 0.000000 0.600000 0.000000 0.200000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.628979 0.385705 0.997575 0.646564 0.685936 0.184789 0.154705 0.672592 0.623594 0.623594 0.762803 0.157402 0.799658 0.578974 1.000000  1.000000 0.000000 0.028570 0.000000 0.085710 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.729032 0.340000 0.996591 0.652730 0.688470 0.189008 0.155176 0.675700 0.628264 0.628264 0.725077 0.171355 0.747264 0.631753 1.000000  1.000000 0.000000 0.120000 0.000000 0.040000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.536410 3.857135 0.979505 0.407900 0.525190 0.068589 0.051188 0.460856 0.339158 0.339158 0.880977 0.044061 0.863320 0.241152 1.000000  1.000000 0.000000 0.285710 0.000000 0.857140 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.632968 3.400000 0.970787 0.424377 0.508193 0.092594 0.072984 0.456777 0.349346 0.349346 0.720726 0.037565 0.698925 0.377084 1.000000  1.000000 0.000000 1.200000 0.000000 0.400000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
0.896532 0.142865 0.997465 0.781072 0.747269 0.318238 0.341741 0.716013 0.699278 0.699278 0.790254 0.196073 0.821103 0.655521 1.000000  1.000000 0.000000 0.014290 0.000000 0.042860 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.923498 0.120000 0.997010 0.803840 0.766383 0.358521 0.386824 0.734038 0.718104 0.718104 0.781909 0.248926 0.802249 0.712943 1.000000  1.000000 0.000000 0.060000 0.000000 0.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000
0.917342 1.428570 0.974365 0.865454 0.595758 0.131453 0.149770 0.455779 0.409473 0.409473 0.779584 0.060750 0.869267 0.334674 1.000000  1.000000 0.000000 0.142860 0.000000 0.428570 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.943734 1.200000 0.969861 0.925340 0.627227 0.194702 0.235144 0.477575 0.436123 0.436123 0.697678 0.069523 0.762425 0.466241 1.000000  1.000000 0.000000 0.600000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000
0.800516 0.142865 0.997736 0.722227 0.757829 0.266418 0.225118 0.767983 0.717709 0.717709 0.803890 0.217009 0.842745 0.672799 1.000000  1.000000 0.000000 0.014290 0.000000 0.042860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.879196 0.120000 0.997153 0.734606 0.768937 0.285966 0.237344 0.779997 0.729651 0.729651 0.787482 0.264625 0.815149 0.724407 1.000000  1.000000 0.000000 0.060000 0.000000 0.020000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.100000 0.000000
0.569959 1.428570 0.983994 0.503105 0.676577 0.051246 0.028756 0.735240 0.472508 0.472508 0.815034 0.104837 1.003083 0.386194 1.000000  1.000000 0.000000 0.142860 0.000000 0.428570 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.797192 1.200000 0.974480 0.513380 0.674405 0.057671 0.031397 0.740227 0.479784 0.479784 0.699362 0.098764 0.838752 0.512917 1.000000  1.000000 0.000000 0.600000 0.000000 0.200000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000
0.927880 0.100000 0.996662 0.798026 0.776700 0.398707 0.399971 0.767359 0.902380 0.738794 0.770379 0.329079 0.762854 0.779795 1.000000  1.000000 0.000000 0.025000 0.000000 0.000000 0.075000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.930822 0.100000 0.996652 0.800224 0.777340 0.400907 0.400908 0.766137 0.902033 0.738510 0.775224 0.331340 0.778406 0.772676 1.000000  1.000000 0.000000 0.075000 0.000000 0.000000 0.025000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000 0.000000
0.905622 1.000000 0.967897 0.831660 0.648663 0.295418 0.291430 0.599448 1.056191 0.481825 0.617126 0.095891 0.561335 0.660969 1.000000  1.000000 0.000000 0.250000 0.000000 0.000000 0.750000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.924352 1.000000 0.967244 0.857228 0.654317 0.312753 0.300011 0.589273 1.051742 0.479796 0.643392 0.097737 0.633117 0.617810 1.000000  1.000000 0.000000 0.750000 0.000000 0.000000 0.250000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000 0.000000
0.780496 0.300000 0.995791 0.649504 0.683478 0.182267 0.147749 0.676364 0.627957 0.627957 0.674756 0.181989 0.660192 0.697023 1.000000  1.000000 0.000000 0.050000 0.000000 0.000000 0.150000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
0.783465 0.300000 0.995775 0.651811 0.684719 0.184402 0.148559 0.674213 0.627527 0.627527 0.682025 0.183869 0.683137 0.686205 1.000000  1.000000 0.000000 0.150000 0.000000 0.000000 0.050000 0.000000 0.000000 0.000000 0.100000 0.000000 0.000000 0.000000
