tempK,pres,H,Na,Mg,Ca,K,MgOH,trisH,Cl,SO4,HSO4,OH,tris,osm,aw,gH,gNa,gMg,gCa,gK,gMgOH,gtrisH,gCl,gSO4,gHSO4,gOH,gtris
2.981499999999999773e+02,1.013250000000000028e+01,1.428599999999999870e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.285700000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,5.436799395231073362e-01,9.847266345172404067e-01,4.521079578617429595e-01,6.206337968964434904e-01,5.062999974016688803e-02,2.840439783183474828e-02,6.707950918331330170e-01,4.290030498628724653e-01,4.282988236837543261e-01,8.452510278834891588e-01,7.952694970345236536e-02,1.064224287649557343e+00,3.722539300220376046e-01,7.661267266762685768e-01
2.981499999999999773e+02,1.013250000000000028e+01,5.999999999999999778e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,7.075825607561829766e-01,9.773164499931171756e-01,4.783734638565118602e-01,6.851280997905239145e-01,5.405377106214247218e-02,2.939939372252258973e-02,7.350457355814464799e-01,4.668050564788466805e-01,4.635951883692623343e-01,8.160506459663715573e-01,6.397637560226708542e-02,1.064973650443919562e+00,4.358337655409264544e-01,8.830936721761387664e-01
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.309701036767938920e-01,9.966513340466328641e-01,7.965588745845273433e-01,7.780524927718789341e-01,3.669962932171963454e-01,3.681363609676347459e-01,7.679557366997324941e-01,9.023351557103301834e-01,7.607290622250508783e-01,7.747341657257036385e-01,2.976960965677611926e-01,7.711870269228348063e-01,7.699097940101936599e-01,1.004351942315929946e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.394792038360788577e-01,9.966207788915105725e-01,7.957890648579707404e-01,7.813796247187450028e-01,3.685249496100617139e-01,3.684573933364812537e-01,7.678966936145532607e-01,9.018643621218005446e-01,7.598684904690161668e-01,7.884429453084912387e-01,2.889055862740471103e-01,8.042451374519844487e-01,7.436340101957709114e-01,1.001448548133788474e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.328655793805882279e-01,9.669474321214305279e-01,8.169881208376236215e-01,6.592565036580488869e-01,2.207834157443079870e-01,2.172267185294750602e-01,6.026937304132534701e-01,1.055346214445659792e+00,5.722857782203267796e-01,6.492225091310643847e-01,6.597552007095069948e-02,6.103386385220018751e-01,6.094856789870471969e-01,1.044381662749923168e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003136563596957131e+00,9.645023497659438450e-01,8.125818842831062927e-01,6.868423743983792518e-01,2.304357416488063692e-01,2.192979785685965077e-01,5.988440974925144378e-01,1.049129752578663144e+00,5.636765611688369093e-01,7.516158386580666928e-01,5.199027659638062737e-02,8.218778615645369046e-01,4.843552006890101125e-01,1.014580270127586559e+00
2.981499999999999773e+02,1.013250000000000028e+01,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.735693902796180188e-01,9.958279714233133628e-01,6.476097006645809007e-01,6.865110480070490961e-01,1.653023167905829649e-01,1.339714390322359894e-01,6.786764774014074630e-01,6.283832158210291841e-01,6.750657078797211996e-01,6.492305716490277545e-01,1.772978153009752422e-01,6.414359062705229375e-01,6.493737386587579152e-01,1.008722824033780885e+00
2.981499999999999773e+02,1.013250000000000028e+01,1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.588834069704477603e-01,9.959070138213159673e-01,6.460856879701865063e-01,6.936283207188320699e-01,1.681275400860592628e-01,1.353693750854152722e-01,6.811131755643391461e-01,6.287691224816199798e-01,6.747039276506866523e-01,6.717731053690084719e-01,1.694478255246069376e-01,6.930031612708340560e-01,6.134843468020895196e-01,1.002899194559272900e+00
2.981499999999999773e+02,1.013250000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.365051382559630877e-01,9.609773685385124553e-01,5.341751602878560545e-01,5.106887864883368211e-01,7.356803735513542386e-02,6.361062699001880649e-02,5.560709134516381713e-01,3.692594468303810329e-01,5.156645819359727545e-01,5.083946813609763193e-01,3.490631391309297754e-02,4.047682978623001748e-01,4.841815227823593748e-01,1.090733057488294078e+00
2.981499999999999773e+02,1.013250000000000028e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.082150737223857906e-01,9.624477657347502157e-01,4.451741629488690788e-01,5.820184560111975047e-01,9.328514948830168851e-02,7.548989579694667662e-02,7.010909421270400399e-01,3.785095437540352825e-01,5.225383098433252771e-01,6.911568697165485498e-01,3.051791746595658092e-02,7.808581966996674950e-01,3.641768773791466685e-01,1.029373124532166450e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.289540384566945530e-01,9.966585736315969335e-01,8.230802633391594014e-01,7.874526158366483841e-01,3.703529128365432022e-01,4.032348838177568506e-01,7.558372315385799567e-01,7.385426656202074280e-01,7.383303651235003651e-01,7.736052211199483386e-01,2.963452368139405935e-01,7.718634498223454488e-01,7.774564207822968198e-01,1.004351942315929946e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.478804292127913644e-01,9.965906120207723706e-01,8.208969380767884294e-01,7.893817519986415787e-01,3.700421363468025526e-01,4.016315544276317651e-01,7.543865473781041775e-01,7.368543313206928902e-01,7.362190684564203780e-01,7.859553738219670072e-01,2.863127206106719780e-01,8.034774252618246404e-01,7.495750614763829756e-01,1.001448548133788474e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.033063653397005455e-01,9.679777975894000575e-01,9.526389345805255093e-01,6.850763745355596956e-01,2.382660651837813226e-01,3.095113534354779761e-01,5.303379960755845168e-01,4.806702800804596443e-01,4.792903376429892282e-01,6.425375107478752401e-01,6.187858964582092919e-02,6.147180077425280498e-01,6.755418723829620387e-01,1.044381662749923168e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027506859484264901e+00,9.636558288376104731e-01,9.374782866381512481e-01,6.970017802625093628e-01,2.425747074806092196e-01,3.090972769276002508e-01,5.133573384932824668e-01,4.691343480722310888e-01,4.651054638591805013e-01,7.350882302677900215e-01,5.014749696077663854e-02,8.074305052060675170e-01,5.254913427613223664e-01,1.014580270127586559e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.328693298793804267e-01,9.966445140725856966e-01,7.393041110360454304e-01,7.773197377838492184e-01,2.748139917201000704e-01,2.244375568635717799e-01,7.912977436085910643e-01,7.387498408300769981e-01,7.385374807790584528e-01,7.669830276110576328e-01,2.956049033310764185e-01,7.720799721434672414e-01,7.776745120377354104e-01,1.004351942315929946e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.178582601332530011e-01,9.966984189335187372e-01,7.404917725503961101e-01,7.827058370605599613e-01,2.788671919374727803e-01,2.270019718964256250e-01,7.933618960931955177e-01,7.403066727456980578e-01,7.396684335206865635e-01,7.826313875156466482e-01,2.899881545532682070e-01,8.072419120557289274e-01,7.530870026103212433e-01,1.001448548133788474e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.558996646026531874e-01,9.661452778621080206e-01,4.857114478561592730e-01,6.686632637329301687e-01,4.171796725011524959e-02,2.295323430330758682e-02,7.608169932241615196e-01,4.820822385440611257e-01,4.806982425557793093e-01,5.855832562575640221e-01,5.960810558836948658e-02,6.165237284823562591e-01,6.775262618985125052e-01,1.044381662749923168e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.672960192847950500e-01,9.692345181540843457e-01,4.954446318695698848e-01,7.191870503851833796e-01,4.912388890068951353e-02,2.615583762270084350e-02,7.838625872948390416e-01,4.942075672649561269e-01,4.899633564671200814e-01,7.012096779315407646e-01,5.463573823530099710e-02,8.505842033377749578e-01,5.535766016537396750e-01,1.014580270127586559e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.771747541697567430e-01,9.964854299711156660e-01,7.847440862709187392e-01,7.684162741802301744e-01,3.467545927948557094e-01,3.461012880454248375e-01,7.570703741350500726e-01,8.895450366248515151e-01,7.499461339128059567e-01,8.621006419784107422e-01,2.622150746732038740e-01,7.473115414418903812e-01,7.210393808864640208e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.548320040003998033e-01,9.965656512027225578e-01,7.918349938784249309e-01,7.781404066306258915e-01,3.616210838997955257e-01,3.609542077419398698e-01,7.642512396311648137e-01,8.975829202837095622e-01,7.562611489627092398e-01,8.170425288328018176e-01,2.768708067851363142e-01,7.958846974992729306e-01,7.275546560197057033e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.696812111004127210e-01,9.656656583614650069e-01,6.868241638778981306e-01,5.646276274084220947e-01,1.140807156551764678e-01,1.049953036667928968e-01,5.062916642792514299e-01,8.865414792620033291e-01,4.807475247831849985e-01,8.317363583937485982e-01,2.140629072127771260e-02,4.771557542202790603e-01,3.659459383833715274e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.016158440836898880e+00,9.640499323944331511e-01,7.669088403485234684e-01,6.522683635192991769e-01,1.849120034465815132e-01,1.721023653428122857e-01,5.650434016322819497e-01,9.899134793728048276e-01,5.318608346928023201e-01,8.174423192160379381e-01,3.485623636878627113e-02,7.596420254309389497e-01,4.086157563986588248e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.435039812919528313e-01,9.959897951664026250e-01,6.476038393195762133e-01,6.921607785231609355e-01,1.684058630187417194e-01,1.350854488308212975e-01,6.817005560269361331e-01,6.311831953619164715e-01,6.780736974682848306e-01,7.738748656605902720e-01,1.609301251583697967e-01,6.285999014610929025e-01,5.983961283571168632e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.480382706412260774e-01,9.959653881710117673e-01,6.460837387804503340e-01,6.955258924373807217e-01,1.691732195075668910e-01,1.357435512096974717e-01,6.821233220871842917e-01,6.297016384944263967e-01,6.757045687348964824e-01,7.123122700824630060e-01,1.639027378963794357e-01,6.884405457750676360e-01,5.969915315618258278e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.678808042013716584e-01,9.697750728215002169e-01,4.080000847822097820e-01,5.599256224084752098e-01,9.407524833511114737e-02,6.876293520701551309e-02,5.793689012326652676e-01,3.847304989429300437e-01,5.372696449565862453e-01,6.378215837207604766e-01,2.264541859831764939e-02,4.423294982414171517e-01,3.170820207716567030e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,1.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.846736290375220690e-01,9.688953350579396773e-01,4.069322773367392565e-01,6.001522376351764443e-01,1.012530030880632176e-01,7.747538374112933335e-02,7.107486168236338830e-01,3.837235920657167121e-01,5.297363846004519150e-01,7.495454744811145265e-01,2.394063554770970229e-02,8.150289703695134946e-01,3.162521617710499777e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.220191219678518513e-01,9.966834769562648022e-01,8.240431560902539143e-01,7.902296739399001790e-01,3.729103694116120415e-01,4.040751821929261522e-01,7.571387167240153371e-01,7.398143710853642974e-01,7.396017050258881786e-01,8.747254512496394074e-01,2.784158725145383095e-01,7.600279464450914180e-01,7.398143710853642974e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.455394153831772064e-01,9.965990179719790287e-01,8.212169261800519315e-01,7.903086171002464688e-01,3.708919533865522866e-01,4.019103465955922161e-01,7.548192948337220098e-01,7.372770215690123141e-01,7.366413942915763791e-01,8.188191345016995193e-01,2.803490219274417661e-01,7.993759790126924170e-01,7.372770215690123141e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.899521116085362671e-01,9.684436558139097873e-01,9.850054755716506349e-01,7.123480087909472847e-01,2.591826259951338640e-01,3.209032697232919729e-01,5.416124844584239151e-01,4.908888794055039084e-01,4.894796006860862025e-01,1.000742684514871916e+00,4.616727624528711021e-02,5.842477606342023622e-01,4.908888794055039084e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025742941573876799e+00,9.637170749300327799e-01,9.479774138145590223e-01,7.061304862697402873e-01,2.494748368792795434e-01,3.128439050750018713e-01,5.169696915878555510e-01,4.724355162585147094e-01,4.683782819055841151e-01,8.532532214509308544e-01,4.437646543466530757e-02,7.964969687928564746e-01,4.724355162585147094e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.102589752601891737e-01,9.967257091324934759e-01,7.410863185895590899e-01,7.811830670757867745e-01,2.783157452206597715e-01,2.262089870961021820e-01,7.938004170128822867e-01,7.410863185895590899e-01,7.408732868977376818e-01,8.685241311134110909e-01,2.792931354921984188e-01,7.613346467301654874e-01,7.410863185895590899e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,9.102589752601891737e-01,9.967257091324934759e-01,7.410863185895590899e-01,7.840003942634846679e-01,2.800466631418801478e-01,2.275976310132841740e-01,7.941974164629804767e-01,7.410863185895590899e-01,7.404474072099156423e-01,8.157591331636430132e-01,2.844829148732591073e-01,8.035061233764344557e-01,7.410863185895590899e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.220566966258661123e-01,9.708156322874911259e-01,5.003841227340624087e-01,7.066545416198640739e-01,4.857224248927759919e-02,2.547198383537090105e-02,7.897008296040842756e-01,5.003841227340624087e-01,4.989475843945554989e-01,9.311365618161534519e-01,4.697374972677042376e-02,5.955488409481536349e-01,5.003841227340624087e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,8.220566966258661123e-01,9.708156322874911259e-01,5.003841227340624087e-01,7.325575620195958759e-01,5.167903700759040458e-02,2.707955933112067212e-02,7.936592214851611038e-01,5.003841227340624087e-01,4.960868682251385331e-01,8.195710946674235053e-01,4.923783522478651642e-02,8.436165852773568341e-01,5.003841227340624087e-01,1.000000000000000000e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000139e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.279992916246322388e-01,9.966620020959806592e-01,7.957535623358463761e-01,7.799099723449564037e-01,3.678976359386960104e-01,3.672816175732817601e-01,7.683943643499212550e-01,9.028505358684794091e-01,7.611635622685404279e-01,7.700095826882119576e-01,2.976266080840148098e-01,7.584895624976167872e-01,7.318244322801651380e-01,1.009503877728370247e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.499999999999999722e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000139e-02,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.383595581520249862e-01,9.966247993509598224e-01,7.955207964390018649e-01,7.820009380790746700e-01,3.688264019892462664e-01,3.681720094294240186e-01,7.680428637647673806e-01,9.020360331947200327e-01,7.600131324401543376e-01,7.868408825427679609e-01,2.888119769530775316e-01,7.998332624084508735e-01,7.311642200599428598e-01,1.003157975932831070e+00
2.981499999999999773e+02,1.013250000000000028e+01,2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.206332557350611623e-01,9.673736893890291233e-01,8.118424025318756732e-01,6.767279673581980681e-01,2.307437820368810899e-01,2.168741688974847037e-01,6.068100677798792253e-01,1.062554122605366302e+00,5.761944323416522407e-01,6.313026789168877384e-01,6.461685211538664708e-02,5.718895569259578870e-01,4.386003075723273747e-01,1.099208087409197621e+00
2.981499999999999773e+02,1.013250000000000028e+01,7.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000000e-01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.982153723817814850e-01,9.646733813410237612e-01,8.108723013430848559e-01,6.928570626368463214e-01,2.338501721485196083e-01,2.191792772636945996e-01,6.002043536267434032e-01,1.051512818868408194e+00,5.649569353150654116e-01,7.450082666375393847e-01,5.037502614659731398e-02,8.069122646939661525e-01,4.340426863537912294e-01,1.032032336101319059e+00
2.981499999999999773e+02,1.013250000000000028e+01,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.499999999999999944e-01,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.705936864874933789e-01,9.958439866478764335e-01,6.436629898677166395e-01,6.891365234919704097e-01,1.654905376324424804e-01,1.327469433225404449e-01,6.787220047996784800e-01,6.284253694153942860e-01,6.751109930581017382e-01,6.424830961156970943e-01,1.762422763904889500e-01,6.258533626891970014e-01,5.957815587975844318e-01,1.019098079148616387e+00
2.981499999999999773e+02,1.013250000000000028e+01,1.499999999999999944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000278e-02,0.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.568765057064062995e-01,9.959178157840307133e-01,6.447705383649717792e-01,6.945114274309812652e-01,1.681913284718514756e-01,1.349556878795737935e-01,6.811284055099143808e-01,6.287831819945736145e-01,6.747190142830792325e-01,6.694511313532421903e-01,1.689443957208564551e-01,6.874364151592713412e-01,5.961207846572583735e-01,1.006325924677654360e+00
2.981499999999999773e+02,1.013250000000000028e+01,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.720251048800258697e-01,9.643320467986444822e-01,3.882789392485918034e-01,5.421325737222267849e-01,8.311117152600305813e-02,6.074890264720924499e-02,5.609579933292390130e-01,3.725047171161747217e-01,5.201965470882732312e-01,4.916402368688121971e-01,3.330149312901677094e-02,4.282733629573780010e-01,3.070059399363911923e-01,1.208258419425786379e+00
